2025-08-12 22:12:37.598 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:37.674 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211688192] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:37.780 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:37.918 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:38.063 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:38.241 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:38.308 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211688832] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:38.394 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:38.472 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211690112] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:38.570 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:38.623 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211689312] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:38.742 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:38.929 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:39.008 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211686752] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:39.119 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:39.174 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211686592] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:39.270 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:39.317 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211687552] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:39.432 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:39.502 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211686752] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:39.642 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:39.709 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211686592] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:39.823 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:39.880 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211689632] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:40.011 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:40.083 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211686752] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:40.216 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:40.385 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:40.549 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:40.594 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211683552] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:40.688 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:40.849 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:41.060 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:41.204 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:41.376 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:41.569 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:41.739 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:41.885 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:42.062 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:42.116 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399190232896] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:42.337 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:42.470 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:42.544 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399190233056] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:42.643 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:42.778 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:42.827 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399190235456] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:42.947 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:43.001 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211864256] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:43.121 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:43.180 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211867616] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:43.308 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:43.372 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211867616] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:43.461 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:43.530 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211691712] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:43.620 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:43.793 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:43.844 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211685792] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:43.949 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:44.084 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:44.270 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:44.461 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:44.615 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:44.777 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:44.823 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211687712] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:44.931 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:44.993 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211688032] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:45.106 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:45.172 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211688832] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:45.306 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:45.362 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399211687712] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:45.489 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:45.691 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:45.874 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:45.929 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399238454208] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:46.055 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
2025-08-12 22:12:46.115 WARNING (MainThread) [homeassistant.components.websocket_api.http.connection] [140399259448832] from 192.168.0.90 (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0)): Disconnected: Received close message during auth phase
2025-08-12 22:12:46.219 WARNING (MainThread) [homeassistant.components.http.ban] Login attempt or request with invalid authentication from 192.168.0.90 (192.168.0.90). Requested URL: '/auth/token'. (Home Assistant/2025.7.2 (io.robbie.HomeAssistant; build:2025.1356; iOS 18.6.0) Alamofire/5.8.0)
