entity_id,domain,friendly_name,state,area_id,area_name,device_id,device_name,attr_key,attr_value
sensor.espn_nebraska_schedule,sensor,espn_nebraska_schedule,12,,,,,friendly_name,espn_nebraska_schedule
sensor.espn_nebraska_schedule,sensor,espn_nebraska_schedule,12,,,,,requestedSeason,"{""year"":2025,""type"":2,""name"":""Regular Season"",""displayName"":""2025""}"
sensor.espn_nebraska_schedule,sensor,espn_nebraska_schedule,12,,,,,team,"{""id"":""158"",""abbreviation"":""NEB"",""location"":""Nebraska"",""name"":""Cornhuskers"",""displayName"":""Nebraska Cornhuskers"",""clubhouse"":""https://www.espn.com/college-football/team/_/id/158/nebraska-cornhuskers"",""color"":""d00000"",""logo"":""https://a.espncdn.com/i/teamlogos/ncaa/500/158.png"",""recordSummary"":""3-0"",""seasonSummary"":""2025"",""standingSummary"":""3rd in Big Ten"",""groups"":{""id"":""5"",""parent"":{""id"":""80""},""isConference"":true}}"
sensor.espn_nebraska_team_info,sensor,espn_nebraska_team_info,Nebraska Cornhuskers,,,,,friendly_name,espn_nebraska_team_info
sensor.espn_nebraska_team_info,sensor,espn_nebraska_team_info,Nebraska Cornhuskers,,,,,team,"{""id"":""158"",""uid"":""s:20~l:23~t:158"",""slug"":""nebraska-cornhuskers"",""location"":""Nebraska"",""name"":""Cornhuskers"",""nickname"":""Nebraska"",""abbreviation"":""NEB"",""displayName"":""Nebraska Cornhuskers"",""shortDisplayName"":""Nebraska"",""color"":""d00000"",""alternateColor"":""ffffff"",""isActive"":true,""logos"":[{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500/158.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""default""],""lastUpdated"":""2023-10-12T17:04Z""},{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""dark""],""lastUpdated"":""2023-10-12T17:04Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:24Z""}],""record"":{""items"":[{""description"":""Overall Record"",""type"":""total"",""summary"":""3-0"",""stats"":[{""name"":""OTLosses"",""value"":0.0},{""name"":""OTWins"",""value"":0.0},{""name"":""avgPointsAgainst"",""value"":8.0},{""name"":""avgPointsFor"",""value"":49.0},{""name"":""differential"",""value"":123.0},{""name"":""divisionWinPercent"",""value"":0.0},{""name"":""gamesBehind"",""value"":0.0},{""name"":""gamesPlayed"",""value"":3.0},{""name"":""leagueWinPercent"",""value"":0.0},{""name"":""losses"",""value"":0.0},{""name"":""playoffSeed"",""value"":7.0},{""name"":""pointDifferential"",""value"":123.0},{""name"":""points"",""value"":1.5},{""name"":""pointsAgainst"",""value"":24.0},{""name"":""pointsFor"",""value"":147.0},{""name"":""streak"",""value"":3.0},{""name"":""ties"",""value"":0.0},{""name"":""winPercent"",""value"":1.0},{""name"":""wins"",""value"":3.0},{""name"":""divisionLosses"",""value"":0.0},{""name"":""divisionRecord"",""value"":0.0},{""name"":""divisionTies"",""value"":0.0},{""name"":""divisionWins"",""value"":0.0}]}]},""groups"":{""id"":""5"",""parent"":{""id"":""80""},""isConference"":true},""links"":[{""language"":""en-US"",""rel"":[""clubhouse"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/158/nebraska-cornhuskers"",""text"":""Clubhouse"",""shortText"":""Clubhouse"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""clubhouse"",""mobile"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/158/nebraska-cornhuskers"",""text"":""Clubhouse"",""shortText"":""Clubhouse"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""roster"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/roster/_/id/158"",""text"":""Roster"",""shortText"":""Roster"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""stats"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/stats/_/id/158"",""text"":""Statistics"",""shortText"":""Statistics"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""schedule"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/schedule/_/id/158"",""text"":""Schedule"",""shortText"":""Schedule"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""tickets"",""desktop"",""team""],""href"":""https://www.vividseats.com/nebraska-cornhuskers-football-tickets--sports-ncaa-football/performer/1009?wsUser=717"",""text"":""Tickets"",""shortText"":""Tickets"",""isExternal"":true,""isPremium"":false},{""language"":""en-US"",""rel"":[""awards"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/awards/_/team/158"",""text"":""Awards"",""shortText"":""Awards"",""isExternal"":false,""isPremium"":false}],""nextEvent"":[{""id"":""401752846"",""date"":""2025-09-20T19:30Z"",""name"":""Michigan Wolverines at Nebraska Cornhuskers"",""shortName"":""MICH @ NEB"",""season"":{""year"":2025,""displayName"":""2025""},""seasonType"":{""id"":""2"",""type"":2,""name"":""Regular Season"",""abbreviation"":""reg""},""week"":{""number"":4,""text"":""Week 4""},""timeValid"":true,""competitions"":[{""id"":""401752846"",""date"":""2025-09-20T19:30Z"",""attendance"":0,""type"":{""id"":""1"",""text"":""Standard"",""abbreviation"":""STD"",""slug"":""standard"",""type"":""standard""},""timeValid"":true,""neutralSite"":false,""boxscoreAvailable"":false,""ticketsAvailable"":true,""venue"":{""fullName"":""Memorial Stadium (Lincoln, NE)"",""address"":{""city"":""Lincoln"",""state"":""NE"",""zipCode"":""68508"",""country"":""USA""}},""competitors"":[{""id"":""158"",""type"":""team"",""order"":0,""homeAway"":""home"",""team"":{""id"":""158"",""location"":""Nebraska"",""nickname"":""Nebraska"",""abbreviation"":""NEB"",""displayName"":""Nebraska Cornhuskers"",""shortDisplayName"":""Nebraska"",""logos"":[{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500/158.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""default""],""lastUpdated"":""2023-10-12T17:04Z""},{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""dark""],""lastUpdated"":""2023-10-12T17:04Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/primary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:24Z""},{""href"":""https://a.espncdn.com/guid/e9635416-dfc2-d9d6-ff1c-3e0f70ab2d8c/logos/secondary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:24Z""}],""links"":[{""rel"":[""clubhouse"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/158/nebraska-cornhuskers"",""text"":""Clubhouse""},{""rel"":[""clubhouse"",""mobile"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/158/nebraska-cornhuskers"",""text"":""Clubhouse""},{""rel"":[""roster"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/roster/_/id/158"",""text"":""Roster""},{""rel"":[""stats"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/stats/_/id/158"",""text"":""Statistics""},{""rel"":[""schedule"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/schedule/_/id/158"",""text"":""Schedule""},{""rel"":[""tickets"",""desktop"",""team""],""href"":""https://www.vividseats.com/nebraska-cornhuskers-football-tickets--sports-ncaa-football/performer/1009?wsUser=717"",""text"":""Tickets""},{""rel"":[""awards"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/awards/_/team/158"",""text"":""Awards""}]},""curatedRank"":{""current"":99}},{""id"":""130"",""type"":""team"",""order"":1,""homeAway"":""away"",""team"":{""id"":""130"",""location"":""Michigan"",""nickname"":""Michigan"",""abbreviation"":""MICH"",""displayName"":""Michigan Wolverines"",""shortDisplayName"":""Michigan"",""logos"":[{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500/130.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""default""],""lastUpdated"":""2023-02-17T21:15Z""},{""href"":""https://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png"",""width"":500,""height"":500,""alt"":"""",""rel"":[""full"",""dark""],""lastUpdated"":""2023-02-17T21:14Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/primary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/primary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/primary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/primary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""primary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/secondary_logo_on_white_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_white_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/secondary_logo_on_black_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_black_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/secondary_logo_on_primary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_primary_color""],""lastUpdated"":""2024-11-11T00:15Z""},{""href"":""https://a.espncdn.com/guid/ea1660a4-aeb8-b9da-7d9f-fcd70d3a0162/logos/secondary_logo_on_secondary_color.png"",""width"":4096,""height"":4096,""alt"":"""",""rel"":[""full"",""secondary_logo_on_secondary_color""],""lastUpdated"":""2024-11-11T00:15Z""}],""links"":[{""rel"":[""clubhouse"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/130/michigan-wolverines"",""text"":""Clubhouse""},{""rel"":[""clubhouse"",""mobile"",""team""],""href"":""https://www.espn.com/college-football/team/_/id/130/michigan-wolverines"",""text"":""Clubhouse""},{""rel"":[""roster"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/roster/_/id/130"",""text"":""Roster""},{""rel"":[""stats"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/stats/_/id/130"",""text"":""Statistics""},{""rel"":[""schedule"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/team/schedule/_/id/130"",""text"":""Schedule""},{""rel"":[""tickets"",""desktop"",""team""],""href"":""https://www.vividseats.com/michigan-wolverines-football-tickets--sports-ncaa-football/performer/541?wsUser=717"",""text"":""Tickets""},{""rel"":[""awards"",""desktop"",""team""],""href"":""https://www.espn.com/college-football/awards/_/team/130"",""text"":""Awards""}]},""curatedRank"":{""current"":21}}],""notes"":[],""broadcasts"":[{""type"":{""id"":""1"",""shortName"":""TV""},""market"":{""id"":""1"",""type"":""National""},""media"":{""shortName"":""CBS""},""lang"":""en"",""region"":""us""},{""type"":{""id"":""4"",""shortName"":""Streaming""},""market"":{""id"":""1"",""type"":""National""},""media"":{""shortName"":""Paramount+""},""lang"":""en"",""region"":""us""}],""tickets"":[{""id"":""5386607"",""summary"":""Tickets as low as $106"",""description"":""Michigan Wolverines at Nebraska Cornhuskers Football"",""maxPrice"":4533.03,""startingPrice"":106.45,""numberAvailable"":3020,""totalPostings"":1148,""links"":[{""rel"":[""tickets"",""desktop"",""event""],""href"":""https://www.vividseats.com/nebraska-cornhuskers-football-tickets-nebraska-memorial-stadium-6-2-2025--sports-ncaa-football/production/5386607?wsUser=717""},{""rel"":[""tickets"",""desktop"",""venue""],""href"":""https://www.vividseats.com/nebraska-memorial-stadium-tickets/venue/1181?wsUser=717""}]}],""status"":{""clock"":0.0,""displayClock"":""0:00"",""period"":0,""type"":{""id"":""1"",""name"":""STATUS_SCHEDULED"",""state"":""pre"",""completed"":false,""description"":""Scheduled"",""detail"":""Sat, September 20th at 3:30 PM EDT"",""shortDetail"":""9/20 - 3:30 PM EDT""}}}],""links"":[{""language"":""en-US"",""rel"":[""summary"",""desktop"",""event""],""href"":""https://www.espn.com/college-football/game/_/gameId/401752846/michigan-nebraska"",""text"":""Gamecast"",""shortText"":""Summary"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""summary"",""sportscenter"",""app"",""event""],""href"":""sportscenter://x-callback-url/showGame?sportName=football&leagueAbbrev=college-football&gameId=401752846"",""text"":""Gamecast"",""shortText"":""Summary"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""now"",""desktop"",""event""],""href"":""https://www.espn.com/college-football/game/_/gameId/401752846"",""text"":""Now"",""shortText"":""Now"",""isExternal"":false,""isPremium"":false},{""language"":""en-US"",""rel"":[""preview"",""desktop"",""event""],""href"":""https://www.espn.com/college-football/preview/_/gameId/401752846"",""text"":""Preview"",""shortText"":""Preview"",""isExternal"":false,""isPremium"":false}]}],""standingSummary"":""3rd in Big Ten""}"
sensor.husker_team,sensor,team_tracker,PRE,,,,,api_message,Cached data
sensor.husker_team,sensor,team_tracker,PRE,,,,,api_url,http://site.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?lang=us&limit=50&dates=20250917-20250923&groups=5
sensor.husker_team,sensor,team_tracker,PRE,,,,,attribution,Data provided by ESPN
sensor.husker_team,sensor,team_tracker,PRE,,,,,balls,
sensor.husker_team,sensor,team_tracker,PRE,,,,,clock,9/20 - 3:30 PM EDT
sensor.husker_team,sensor,team_tracker,PRE,,,,,date,2025-09-20T19:30Z
sensor.husker_team,sensor,team_tracker,PRE,,,,,down_distance_text,
sensor.husker_team,sensor,team_tracker,PRE,,,,,event_name,MICH @ NEB
sensor.husker_team,sensor,team_tracker,PRE,,,,,event_url,https://www.espn.com/college-football/game/_/gameId/401752846/michigan-nebraska
sensor.husker_team,sensor,team_tracker,PRE,,,,,friendly_name,team_tracker
sensor.husker_team,sensor,team_tracker,PRE,,,,,icon,mdi:football
sensor.husker_team,sensor,team_tracker,PRE,,,,,kickoff_in,in 2 days
sensor.husker_team,sensor,team_tracker,PRE,,,,,last_play,
sensor.husker_team,sensor,team_tracker,PRE,,,,,last_update,2025-09-18 12:17:47-05:00
sensor.husker_team,sensor,team_tracker,PRE,,,,,league,NCAAF
sensor.husker_team,sensor,team_tracker,PRE,,,,,league_logo,https://a.espncdn.com/redesign/assets/img/icons/ESPN-icon-football-college.png
sensor.husker_team,sensor,team_tracker,PRE,,,,,league_path,college-football
sensor.husker_team,sensor,team_tracker,PRE,,,,,location,"Lincoln, NE, USA"
sensor.husker_team,sensor,team_tracker,PRE,,,,,odds,MICH -1.5
sensor.husker_team,sensor,team_tracker,PRE,,,,,on_first,
sensor.husker_team,sensor,team_tracker,PRE,,,,,on_second,
sensor.husker_team,sensor,team_tracker,PRE,,,,,on_third,
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_abbr,MICH
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_colors,"[""#00274c"",""#ffcb05""]"
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_conference_id,5
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_homeaway,away
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_id,130
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_logo,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_long_name,Michigan Wolverines
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_name,Michigan
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_rank,21
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_record,2-1
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_score,0
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_sets_won,
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_shots_on_target,
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_timeouts,
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_total_shots,
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_url,https://www.espn.com/college-football/team/_/id/130/michigan-wolverines
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_win_probability,
sensor.husker_team,sensor,team_tracker,PRE,,,,,opponent_winner,
sensor.husker_team,sensor,team_tracker,PRE,,,,,outs,
sensor.husker_team,sensor,team_tracker,PRE,,,,,overunder,45.5
sensor.husker_team,sensor,team_tracker,PRE,,,,,possession,
sensor.husker_team,sensor,team_tracker,PRE,,,,,quarter,0
sensor.husker_team,sensor,team_tracker,PRE,,,,,season,regular-season
sensor.husker_team,sensor,team_tracker,PRE,,,,,series_summary,
sensor.husker_team,sensor,team_tracker,PRE,,,,,sport,football
sensor.husker_team,sensor,team_tracker,PRE,,,,,sport_path,football
sensor.husker_team,sensor,team_tracker,PRE,,,,,strikes,
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_abbr,NEB
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_colors,"[""#d00000"",""#ffffff""]"
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_conference_id,5
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_homeaway,home
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_id,158
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_logo,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_long_name,Nebraska Cornhuskers
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_name,Nebraska
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_rank,
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_record,3-0
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_score,0
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_sets_won,
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_shots_on_target,
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_timeouts,
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_total_shots,
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_url,https://www.espn.com/college-football/team/_/id/158/nebraska-cornhuskers
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_win_probability,
sensor.husker_team,sensor,team_tracker,PRE,,,,,team_winner,
sensor.husker_team,sensor,team_tracker,PRE,,,,,tv_network,CBS
sensor.husker_team,sensor,team_tracker,PRE,,,,,venue,"Memorial Stadium (Lincoln, NE)"
sensor.huskers_advanced_stats_raw,sensor,huskers_advanced_stats_raw,unavailable,,,,,friendly_name,huskers_advanced_stats_raw
sensor.huskers_advanced_stats_raw,sensor,huskers_advanced_stats_raw,unavailable,,,,,restored,True
sensor.huskers_advanced_stats_raw,sensor,huskers_advanced_stats_raw,unavailable,,,,,supported_features,0
sensor.huskers_ap_rank,sensor,Huskers AP Rank,unavailable,,,,,friendly_name,Huskers AP Rank
sensor.huskers_ap_rank,sensor,Huskers AP Rank,unavailable,,,,,restored,True
sensor.huskers_ap_rank,sensor,Huskers AP Rank,unavailable,,,,,supported_features,0
sensor.huskers_ap_ranking_espn,sensor,huskers_ap_ranking_espn,Unranked,,,,,friendly_name,huskers_ap_ranking_espn
sensor.huskers_betting_lines_raw,sensor,huskers_betting_lines_raw,unavailable,,,,,friendly_name,huskers_betting_lines_raw
sensor.huskers_betting_lines_raw,sensor,huskers_betting_lines_raw,unavailable,,,,,restored,True
sensor.huskers_betting_lines_raw,sensor,huskers_betting_lines_raw,unavailable,,,,,supported_features,0
sensor.huskers_conference_standing,sensor,Huskers Conference Standing,unavailable,,,,,friendly_name,Huskers Conference Standing
sensor.huskers_conference_standing,sensor,Huskers Conference Standing,unavailable,,,,,restored,True
sensor.huskers_conference_standing,sensor,Huskers Conference Standing,unavailable,,,,,supported_features,0
sensor.huskers_current_rankings,sensor,huskers_current_rankings,unavailable,,,,,friendly_name,huskers_current_rankings
sensor.huskers_current_rankings,sensor,huskers_current_rankings,unavailable,,,,,restored,True
sensor.huskers_current_rankings,sensor,huskers_current_rankings,unavailable,,,,,supported_features,0
sensor.huskers_defense_stats,sensor,huskers_defense_stats,unavailable,,,,,friendly_name,huskers_defense_stats
sensor.huskers_defense_stats,sensor,huskers_defense_stats,unavailable,,,,,restored,True
sensor.huskers_defense_stats,sensor,huskers_defense_stats,unavailable,,,,,supported_features,0
sensor.huskers_down_distance,sensor,Huskers Down & Distance,unavailable,,,,,friendly_name,Huskers Down & Distance
sensor.huskers_down_distance,sensor,Huskers Down & Distance,unavailable,,,,,restored,True
sensor.huskers_down_distance,sensor,Huskers Down & Distance,unavailable,,,,,supported_features,0
sensor.huskers_down_distance_2,sensor,huskers_down_distance,N/A,,,,,friendly_name,huskers_down_distance
sensor.huskers_down_distance_2,sensor,huskers_down_distance,N/A,,,,,icon,mdi:numeric
sensor.huskers_event_url,sensor,huskers_event_url,https://www.espn.com/college-football/game/_/gameId/401752846/michigan-nebraska,,,,,friendly_name,huskers_event_url
sensor.huskers_event_url,sensor,huskers_event_url,https://www.espn.com/college-football/game/_/gameId/401752846/michigan-nebraska,,,,,icon,mdi:link-variant
sensor.huskers_fight_song_verse,sensor,huskers_fight_song_verse,unknown,,,,,friendly_name,huskers_fight_song_verse
sensor.huskers_fight_song_verse,sensor,huskers_fight_song_verse,unknown,,,,,icon,mdi:music-circle
sensor.huskers_final_scoreline,sensor,Huskers Final Scoreline,unavailable,,,,,friendly_name,Huskers Final Scoreline
sensor.huskers_final_scoreline,sensor,Huskers Final Scoreline,unavailable,,,,,restored,True
sensor.huskers_final_scoreline,sensor,Huskers Final Scoreline,unavailable,,,,,supported_features,0
sensor.huskers_game_clock,sensor,Huskers Game Clock,unavailable,,,,,friendly_name,Huskers Game Clock
sensor.huskers_game_clock,sensor,Huskers Game Clock,unavailable,,,,,icon,mdi:clock-outline
sensor.huskers_game_clock,sensor,Huskers Game Clock,unavailable,,,,,restored,True
sensor.huskers_game_clock,sensor,Huskers Game Clock,unavailable,,,,,supported_features,0
sensor.huskers_game_clock_2,sensor,Huskers Game Clock,unavailable,,,,,friendly_name,Huskers Game Clock
sensor.huskers_game_clock_2,sensor,Huskers Game Clock,unavailable,,,,,restored,True
sensor.huskers_game_clock_2,sensor,Huskers Game Clock,unavailable,,,,,supported_features,0
sensor.huskers_game_clock_ct,sensor,Huskers Game Clock CT,unavailable,,,,,friendly_name,Huskers Game Clock CT
sensor.huskers_game_clock_ct,sensor,Huskers Game Clock CT,unavailable,,,,,icon,mdi:clock
sensor.huskers_game_clock_ct,sensor,Huskers Game Clock CT,unavailable,,,,,restored,True
sensor.huskers_game_clock_ct,sensor,Huskers Game Clock CT,unavailable,,,,,supported_features,0
sensor.huskers_game_clock_ct_2,sensor,huskers_game_clock_ct,9/20 - 3:30 PM EDT,,,,,friendly_name,huskers_game_clock_ct
sensor.huskers_game_detail,sensor,huskers_game_detail,"CBS | MICH -1.5 | Lincoln, NE, USA",,,,,friendly_name,huskers_game_detail
