entity_id,domain,friendly_name,state,area_id,area_name,device_id,device_name,attr_key,attr_value
select.light_garage_right_power_on_behavior,select,0xc890a81ee1de0000 Power-on behavior,unknown,,,9088c01949d8c0e4b27fdf568b1e5e7c,0xc890a81ee1de0000,friendly_name,0xc890a81ee1de0000 Power-on behavior
select.light_garage_right_power_on_behavior,select,0xc890a81ee1de0000 Power-on behavior,unknown,,,9088c01949d8c0e4b27fdf568b1e5e7c,0xc890a81ee1de0000,icon,mdi:power-settings
select.light_garage_right_power_on_behavior,select,0xc890a81ee1de0000 Power-on behavior,unknown,,,9088c01949d8c0e4b27fdf568b1e5e7c,0xc890a81ee1de0000,options,"[""off"",""on"",""toggle"",""previous""]"
select.light_office_power_on_behavior,select,Light-office Power-on behavior,unknown,,,fa86a4d976e0cd165423f20c6740ca2c,Light-office,friendly_name,Light-office Power-on behavior
select.light_office_power_on_behavior,select,Light-office Power-on behavior,unknown,,,fa86a4d976e0cd165423f20c6740ca2c,Light-office,icon,mdi:power-settings
select.light_office_power_on_behavior,select,Light-office Power-on behavior,unknown,,,fa86a4d976e0cd165423f20c6740ca2c,Light-office,options,"[""off"",""on"",""toggle"",""previous""]"
select.light_theater_left_power_on_behavior,select,Light-Theater-Left Power-on behavior,unknown,,,f5ec9879d07fc2bba81c3a7885ce5f55,Light-Theater-Left,friendly_name,Light-Theater-Left Power-on behavior
select.light_theater_left_power_on_behavior,select,Light-Theater-Left Power-on behavior,unknown,,,f5ec9879d07fc2bba81c3a7885ce5f55,Light-Theater-Left,icon,mdi:power-settings
select.light_theater_left_power_on_behavior,select,Light-Theater-Left Power-on behavior,unknown,,,f5ec9879d07fc2bba81c3a7885ce5f55,Light-Theater-Left,options,"[""off"",""on"",""toggle"",""previous""]"
select.light_theater_right_power_on_behavior,select,Light-Theater-Right Power-on behavior,unknown,,,99278bf7ad769d56504c0278c5f6ab7d,Light-Theater-Right,friendly_name,Light-Theater-Right Power-on behavior
select.light_theater_right_power_on_behavior,select,Light-Theater-Right Power-on behavior,unknown,,,99278bf7ad769d56504c0278c5f6ab7d,Light-Theater-Right,icon,mdi:power-settings
select.light_theater_right_power_on_behavior,select,Light-Theater-Right Power-on behavior,unknown,,,99278bf7ad769d56504c0278c5f6ab7d,Light-Theater-Right,options,"[""off"",""on"",""toggle"",""previous""]"
select.plug_basement_burner_power_on_behavior,select,Plug-basement-burner Power-on behavior,unknown,,,a2ce740fafec50fa23e5195e3122a8dc,Plug-basement-burner,friendly_name,Plug-basement-burner Power-on behavior
select.plug_basement_burner_power_on_behavior,select,Plug-basement-burner Power-on behavior,unknown,,,a2ce740fafec50fa23e5195e3122a8dc,Plug-basement-burner,icon,mdi:power-settings
select.plug_basement_burner_power_on_behavior,select,Plug-basement-burner Power-on behavior,unknown,,,a2ce740fafec50fa23e5195e3122a8dc,Plug-basement-burner,options,"[""off"",""previous"",""on""]"
select.plug_bedroom_burner_power_on_behavior,select,Plug-bedroom-burner Power-on behavior,unknown,,,0bde61074cca0fbe8a577f24dce0a792,Plug-bedroom-burner,friendly_name,Plug-bedroom-burner Power-on behavior
select.plug_bedroom_burner_power_on_behavior,select,Plug-bedroom-burner Power-on behavior,unknown,,,0bde61074cca0fbe8a577f24dce0a792,Plug-bedroom-burner,icon,mdi:power-settings
select.plug_bedroom_burner_power_on_behavior,select,Plug-bedroom-burner Power-on behavior,unknown,,,0bde61074cca0fbe8a577f24dce0a792,Plug-bedroom-burner,options,"[""off"",""previous"",""on""]"
select.plug_humidor_power_on_behavior,select,Plug-humidor Power-on behavior,unknown,,,108d19285595c85ca02d21210c5bdb68,Plug-humidor,friendly_name,Plug-humidor Power-on behavior
select.plug_humidor_power_on_behavior,select,Plug-humidor Power-on behavior,unknown,,,108d19285595c85ca02d21210c5bdb68,Plug-humidor,icon,mdi:power-settings
select.plug_humidor_power_on_behavior,select,Plug-humidor Power-on behavior,unknown,,,108d19285595c85ca02d21210c5bdb68,Plug-humidor,options,"[""off"",""previous"",""on""]"
select.plug_mainfloor_burner_power_on_behavior,select,Plug-Mainfloor-burner Power-on behavior,unknown,,,8c0dfdd06ad4f8c415c84db3987f7bfe,Plug-Mainfloor-burner,friendly_name,Plug-Mainfloor-burner Power-on behavior
select.plug_mainfloor_burner_power_on_behavior,select,Plug-Mainfloor-burner Power-on behavior,unknown,,,8c0dfdd06ad4f8c415c84db3987f7bfe,Plug-Mainfloor-burner,icon,mdi:power-settings
select.plug_mainfloor_burner_power_on_behavior,select,Plug-Mainfloor-burner Power-on behavior,unknown,,,8c0dfdd06ad4f8c415c84db3987f7bfe,Plug-Mainfloor-burner,options,"[""off"",""previous"",""on""]"
select.q5_pro_mop_mode,select,Mop mode,unavailable,,,0e2601999566221c73204fd77246b6d3,,friendly_name,Mop mode
select.q5_pro_mop_mode,select,Mop mode,unavailable,,,0e2601999566221c73204fd77246b6d3,,options,"[""standard"",""deep"",""custom"",""deep_plus""]"
select.q5_pro_mop_mode,select,Mop mode,unavailable,,,0e2601999566221c73204fd77246b6d3,,restored,True
select.q5_pro_mop_mode,select,Mop mode,unavailable,,,0e2601999566221c73204fd77246b6d3,,supported_features,0
select.q5_pro_selected_map,select,Selected map,unavailable,,,0e2601999566221c73204fd77246b6d3,,friendly_name,Selected map
select.q5_pro_selected_map,select,Selected map,unavailable,,,0e2601999566221c73204fd77246b6d3,,options,"[""Basement""]"
select.q5_pro_selected_map,select,Selected map,unavailable,,,0e2601999566221c73204fd77246b6d3,,restored,True
select.q5_pro_selected_map,select,Selected map,unavailable,,,0e2601999566221c73204fd77246b6d3,,supported_features,0
select.spare_light_power_on_behavior,select,spare_light Power-on behavior,unknown,,,fd59f4cae222180e774d4acf611e9972,spare_light,friendly_name,spare_light Power-on behavior
select.spare_light_power_on_behavior,select,spare_light Power-on behavior,unknown,,,fd59f4cae222180e774d4acf611e9972,spare_light,icon,mdi:power-settings
select.spare_light_power_on_behavior,select,spare_light Power-on behavior,unknown,,,fd59f4cae222180e774d4acf611e9972,spare_light,options,"[""off"",""on"",""toggle"",""previous""]"
select.zigbee2mqtt_bridge_log_level,select,Zigbee2MQTT Bridge Log level,info,,,60d8e6bd2fdee722d5faea0034fb66d0,Zigbee2MQTT Bridge,friendly_name,Zigbee2MQTT Bridge Log level
select.zigbee2mqtt_bridge_log_level,select,Zigbee2MQTT Bridge Log level,info,,,60d8e6bd2fdee722d5faea0034fb66d0,Zigbee2MQTT Bridge,options,"[""error"",""warning"",""info"",""debug""]"
sensor.b1g_standings_detailed,sensor,b1g_standings_detailed,unavailable,,,,,friendly_name,b1g_standings_detailed
sensor.b1g_standings_detailed,sensor,b1g_standings_detailed,unavailable,,,,,restored,True
sensor.b1g_standings_detailed,sensor,b1g_standings_detailed,unavailable,,,,,supported_features,0
sensor.b1g_standings_md,sensor,b1g_standings_md,unavailable,,,,,friendly_name,b1g_standings_md
sensor.b1g_standings_md,sensor,b1g_standings_md,unavailable,,,,,restored,True
sensor.b1g_standings_md,sensor,b1g_standings_md,unavailable,,,,,supported_features,0
sensor.b1g_standings_raw,sensor,b1g_standings_raw,unavailable,,,,,friendly_name,b1g_standings_raw
sensor.b1g_standings_raw,sensor,b1g_standings_raw,unavailable,,,,,restored,True
sensor.b1g_standings_raw,sensor,b1g_standings_raw,unavailable,,,,,supported_features,0
sensor.back_north_zone_history,sensor,Back north zone history,2025-09-18T04:20:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,budget,100
sensor.back_north_zone_history,sensor,Back north zone history,2025-09-18T04:20:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,consumption_gallons,
sensor.back_north_zone_history,sensor,Back north zone history,2025-09-18T04:20:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,consumption_litres,
sensor.back_north_zone_history,sensor,Back north zone history,2025-09-18T04:20:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,device_class,timestamp
sensor.back_north_zone_history,sensor,Back north zone history,2025-09-18T04:20:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,friendly_name,Back north zone history
sensor.back_north_zone_history,sensor,Back north zone history,2025-09-18T04:20:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,icon,mdi:history
sensor.back_north_zone_history,sensor,Back north zone history,2025-09-18T04:20:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,program,a
sensor.back_north_zone_history,sensor,Back north zone history,2025-09-18T04:20:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,program_name,Scheduled
sensor.back_north_zone_history,sensor,Back north zone history,2025-09-18T04:20:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,run_time,10.0
sensor.back_north_zone_history,sensor,Back north zone history,2025-09-18T04:20:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,start_time,2025-09-18T09:20:02.000Z
sensor.back_north_zone_history,sensor,Back north zone history,2025-09-18T04:20:02-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,status,complete
sensor.back_south_zone_history,sensor,Back South zone history,2025-09-18T08:08:25-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,budget,100
sensor.back_south_zone_history,sensor,Back South zone history,2025-09-18T08:08:25-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,consumption_gallons,
sensor.back_south_zone_history,sensor,Back South zone history,2025-09-18T08:08:25-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,consumption_litres,
sensor.back_south_zone_history,sensor,Back South zone history,2025-09-18T08:08:25-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,device_class,timestamp
sensor.back_south_zone_history,sensor,Back South zone history,2025-09-18T08:08:25-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,friendly_name,Back South zone history
sensor.back_south_zone_history,sensor,Back South zone history,2025-09-18T08:08:25-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,icon,mdi:history
sensor.back_south_zone_history,sensor,Back South zone history,2025-09-18T08:08:25-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,program,manual
sensor.back_south_zone_history,sensor,Back South zone history,2025-09-18T08:08:25-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,program_name,manual
sensor.back_south_zone_history,sensor,Back South zone history,2025-09-18T08:08:25-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,run_time,0.0
sensor.back_south_zone_history,sensor,Back South zone history,2025-09-18T08:08:25-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,start_time,2025-09-18T13:08:25.000Z
sensor.back_south_zone_history,sensor,Back South zone history,2025-09-18T08:08:25-05:00,exterior,Exterior,67eb85ad8b7ef15ca2eb06d3e1dd94cf,Sprinkler,status,skipped
sensor.backup_backup_manager_state,sensor,Backup Backup Manager state,idle,,,85c27663f8bf577fa1af47a71f7c32e9,Backup,device_class,enum
sensor.backup_backup_manager_state,sensor,Backup Backup Manager state,idle,,,85c27663f8bf577fa1af47a71f7c32e9,Backup,friendly_name,Backup Backup Manager state
sensor.backup_backup_manager_state,sensor,Backup Backup Manager state,idle,,,85c27663f8bf577fa1af47a71f7c32e9,Backup,options,"[""idle"",""create_backup"",""blocked"",""receive_backup"",""restore_backup""]"
sensor.backup_last_attempted_automatic_backup,sensor,Backup Last attempted automatic backup,unknown,,,85c27663f8bf577fa1af47a71f7c32e9,Backup,device_class,timestamp
sensor.backup_last_attempted_automatic_backup,sensor,Backup Last attempted automatic backup,unknown,,,85c27663f8bf577fa1af47a71f7c32e9,Backup,friendly_name,Backup Last attempted automatic backup
sensor.backup_last_successful_automatic_backup,sensor,Backup Last successful automatic backup,unknown,,,85c27663f8bf577fa1af47a71f7c32e9,Backup,device_class,timestamp
sensor.backup_last_successful_automatic_backup,sensor,Backup Last successful automatic backup,unknown,,,85c27663f8bf577fa1af47a71f7c32e9,Backup,friendly_name,Backup Last successful automatic backup
sensor.backup_next_scheduled_automatic_backup,sensor,Backup Next scheduled automatic backup,unknown,,,85c27663f8bf577fa1af47a71f7c32e9,Backup,device_class,timestamp
sensor.backup_next_scheduled_automatic_backup,sensor,Backup Next scheduled automatic backup,unknown,,,85c27663f8bf577fa1af47a71f7c32e9,Backup,friendly_name,Backup Next scheduled automatic backup
sensor.basement_status,sensor,Basement Status,Unknown,,,6154267adae40b3c788fafc8b2f6eff1,Basement,friendly_name,Basement Status
sensor.basement_status,sensor,Basement Status,Unknown,,,6154267adae40b3c788fafc8b2f6eff1,Basement,http,
sensor.basement_status,sensor,Basement Status,Unknown,,,6154267adae40b3c788fafc8b2f6eff1,Basement,iot,
sensor.basement_status,sensor,Basement Status,Unknown,,,6154267adae40b3c788fafc8b2f6eff1,Basement,lan,
sensor.basement_status,sensor,Basement Status,Unknown,,,6154267adae40b3c788fafc8b2f6eff1,Basement,overall,
sensor.basement_status,sensor,Basement Status,Unknown,,,6154267adae40b3c788fafc8b2f6eff1,Basement,platform_metadata,"{""capabilities"":[{""alarmType"":null,""eventState"":null,""instance"":""powerSwitch"",""parameters"":{""dataType"":""ENUM"",""options"":[{""name"":""on"",""value"":1},{""name"":""off"",""value"":0}]},""type"":""devices.capabilities.on_off""}],""device"":""2609969"",""deviceName"":""Basement"",""sku"":""BaseGroup"",""type"":""NONE""}"
sensor.basement_status,sensor,Basement Status,Unknown,,,6154267adae40b3c788fafc8b2f6eff1,Basement,platform_state,
sensor.bedroom_purifier_airquality,sensor,Bedroom Purifier airQuality,"{""value"":1}",,,48b4625f30dc183057e69c2282b75881,Bedroom Purifier,friendly_name,Bedroom Purifier airQuality
sensor.bedroom_purifier_filterlifetime,sensor,Bedroom Purifier filterLifeTime,"{""value"":48}",,,48b4625f30dc183057e69c2282b75881,Bedroom Purifier,friendly_name,Bedroom Purifier filterLifeTime
sensor.big_ten_standings_espn,sensor,big_ten_standings_espn,50 teams,,,,,friendly_name,big_ten_standings_espn
sensor.big_ten_standings_espn,sensor,big_ten_standings_espn,50 teams,,,,,icon,mdi:trophy
sensor.big_ten_standings_espn,sensor,big_ten_standings_espn,50 teams,,,,,markdown,"## Big Ten Teams (2025)
  | Rank | Team | Record |
  |------|------|--------|| 1 | Amherst Mammoths | N/A || 2 | Anna Maria College Amcats | N/A || 3 | Arizona State Sun Devils | N/A || 4 | Arizona Wildcats | N/A || 5 | Arkansas Razorbacks | N/A || 6 | Auburn Tigers | N/A || 7 | Boise State Broncos | N/A || 8 | Bridgewater State Bears | N/A || 9 | Buena Vista Beavers | N/A || 10 | Cal Poly Mustangs | N/A || 11 | California Golden Bears | N/A || 12 | Carroll University (WI) Pioneers | N/A || 13 | Claremont-Mudd-Scripps College Stags | N/A || 14 | Colby College White Mules | N/A || 15 | Colorado Buffaloes | N/A || 16 | Colorado Mesa Mavericks | N/A || 17 | Colorado State Rams | N/A || 18 | Curry College Colonels | N/A || 19 | Delaware Blue Hens | N/A || 20 | Dubuque Spartans | N/A || 21 | Elmhurst Bluejays | N/A || 22 | Florida A&M Rattlers | N/A || 23 | Florida Gators | N/A || 24 | Florida State Seminoles | N/A || 25 | Georgetown Hoyas | N/A || 26 | Georgia Bulldogs | N/A || 27 | Georgia Tech Yellow Jackets | N/A || 28 | Grinnell Pioneers | N/A || 29 | Hawai'i Rainbow Warriors | N/A || 30 | Howard Bison | N/A || 31 | Idaho Vandals | N/A || 32 | Iowa State Cyclones | N/A || 33 | Jacksonville State Gamecocks | N/A || 34 | Luther Norse | N/A || 35 | Millikin Big Blue | N/A || 36 | Morehouse College Maroon Tigers | N/A || 37 | North Park Vikings | N/A || 38 | Redlands Bulldogs | N/A || 39 | Sacramento State Hornets | N/A || 40 | San Diego State Aztecs | N/A || 41 | San José State Spartans | N/A || 42 | South Alabama Jaguars | N/A || 43 | South Florida Bulls | N/A || 44 | Stanford Cardinal | N/A || 45 | Stetson Hatters | N/A || 46 | UAB Blazers | N/A || 47 | UCLA Bruins | N/A || 48 | UConn Huskies | N/A || 49 | USC Trojans | N/A || 50 | Yale Bulldogs | N/A |"
sensor.big_ten_standings_free,sensor,big_ten_standings_free,unavailable,,,,,friendly_name,big_ten_standings_free
sensor.big_ten_standings_free,sensor,big_ten_standings_free,unavailable,,,,,restored,True
sensor.big_ten_standings_free,sensor,big_ten_standings_free,unavailable,,,,,supported_features,0
sensor.big_ten_teams_espn,sensor,big_ten_teams_espn,unavailable,,,,,friendly_name,big_ten_teams_espn
sensor.big_ten_teams_espn,sensor,big_ten_teams_espn,unavailable,,,,,restored,True
sensor.big_ten_teams_espn,sensor,big_ten_teams_espn,unavailable,,,,,supported_features,0
sensor.cfb_elo_ratings_raw,sensor,cfb_elo_ratings_raw,unavailable,,,,,friendly_name,cfb_elo_ratings_raw
sensor.cfb_elo_ratings_raw,sensor,cfb_elo_ratings_raw,unavailable,,,,,restored,True
sensor.cfb_elo_ratings_raw,sensor,cfb_elo_ratings_raw,unavailable,,,,,supported_features,0
sensor.cfb_fpi_ratings_raw,sensor,cfb_fpi_ratings_raw,unavailable,,,,,friendly_name,cfb_fpi_ratings_raw
sensor.cfb_fpi_ratings_raw,sensor,cfb_fpi_ratings_raw,unavailable,,,,,restored,True
sensor.cfb_fpi_ratings_raw,sensor,cfb_fpi_ratings_raw,unavailable,,,,,supported_features,0
sensor.cfb_rankings_espn,sensor,cfb_rankings_espn,unavailable,,,,,friendly_name,cfb_rankings_espn
sensor.cfb_rankings_espn,sensor,cfb_rankings_espn,unavailable,,,,,restored,True
sensor.cfb_rankings_espn,sensor,cfb_rankings_espn,unavailable,,,,,supported_features,0
sensor.cfb_rankings_raw,sensor,cfb_rankings_raw,unavailable,,,,,friendly_name,cfb_rankings_raw
sensor.cfb_rankings_raw,sensor,cfb_rankings_raw,unavailable,,,,,restored,True
sensor.cfb_rankings_raw,sensor,cfb_rankings_raw,unavailable,,,,,supported_features,0
sensor.cfb_scoreboard_espn,sensor,cfb_scoreboard_espn,unavailable,,,,,friendly_name,cfb_scoreboard_espn
sensor.cfb_scoreboard_espn,sensor,cfb_scoreboard_espn,unavailable,,,,,restored,True
sensor.cfb_scoreboard_espn,sensor,cfb_scoreboard_espn,unavailable,,,,,supported_features,0
sensor.cfb_scoreboard_raw,sensor,cfb_scoreboard_raw,unavailable,,,,,friendly_name,cfb_scoreboard_raw
sensor.cfb_scoreboard_raw,sensor,cfb_scoreboard_raw,unavailable,,,,,restored,True
sensor.cfb_scoreboard_raw,sensor,cfb_scoreboard_raw,unavailable,,,,,supported_features,0
sensor.cfb_sp_ratings_raw,sensor,cfb_sp_ratings_raw,unavailable,,,,,friendly_name,cfb_sp_ratings_raw
sensor.cfb_sp_ratings_raw,sensor,cfb_sp_ratings_raw,unavailable,,,,,restored,True
sensor.cfb_sp_ratings_raw,sensor,cfb_sp_ratings_raw,unavailable,,,,,supported_features,0
sensor.cfb_talent_raw,sensor,cfb_talent_raw,unavailable,,,,,friendly_name,cfb_talent_raw
sensor.cfb_talent_raw,sensor,cfb_talent_raw,unavailable,,,,,restored,True
sensor.cfb_talent_raw,sensor,cfb_talent_raw,unavailable,,,,,supported_features,0
sensor.dads_iphone_activity,sensor,Dads iPhone Activity,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,friendly_name,Dads iPhone Activity
sensor.dads_iphone_activity,sensor,Dads iPhone Activity,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,icon,mdi:dots-square
sensor.dads_iphone_activity,sensor,Dads iPhone Activity,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,restored,True
sensor.dads_iphone_activity,sensor,Dads iPhone Activity,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,supported_features,0
sensor.dads_iphone_activity_2,sensor,Dads iPhone Activity,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,friendly_name,Dads iPhone Activity
sensor.dads_iphone_activity_2,sensor,Dads iPhone Activity,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,icon,mdi:dots-square
sensor.dads_iphone_activity_2,sensor,Dads iPhone Activity,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,restored,True
sensor.dads_iphone_activity_2,sensor,Dads iPhone Activity,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,supported_features,0
sensor.dads_iphone_app_version,sensor,Dads iPhone App Version,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,friendly_name,Dads iPhone App Version
sensor.dads_iphone_app_version,sensor,Dads iPhone App Version,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,icon,mdi:cellphone
sensor.dads_iphone_app_version,sensor,Dads iPhone App Version,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,restored,True
sensor.dads_iphone_app_version,sensor,Dads iPhone App Version,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,supported_features,0
sensor.dads_iphone_app_version_2,sensor,Dads iPhone App Version,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,friendly_name,Dads iPhone App Version
sensor.dads_iphone_app_version_2,sensor,Dads iPhone App Version,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,icon,mdi:cellphone
sensor.dads_iphone_app_version_2,sensor,Dads iPhone App Version,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,restored,True
sensor.dads_iphone_app_version_2,sensor,Dads iPhone App Version,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,supported_features,0
sensor.dads_iphone_audio_output,sensor,Dads iPhone Audio Output,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,friendly_name,Dads iPhone Audio Output
sensor.dads_iphone_audio_output,sensor,Dads iPhone Audio Output,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,icon,mdi:dots-square
sensor.dads_iphone_audio_output,sensor,Dads iPhone Audio Output,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,restored,True
sensor.dads_iphone_audio_output,sensor,Dads iPhone Audio Output,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,supported_features,0
sensor.dads_iphone_audio_output_2,sensor,Dads iPhone Audio Output,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,friendly_name,Dads iPhone Audio Output
sensor.dads_iphone_audio_output_2,sensor,Dads iPhone Audio Output,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,icon,mdi:dots-square
sensor.dads_iphone_audio_output_2,sensor,Dads iPhone Audio Output,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,restored,True
sensor.dads_iphone_audio_output_2,sensor,Dads iPhone Audio Output,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,supported_features,0
sensor.dads_iphone_average_active_pace,sensor,Dads iPhone Average Active Pace,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,friendly_name,Dads iPhone Average Active Pace
sensor.dads_iphone_average_active_pace,sensor,Dads iPhone Average Active Pace,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,icon,mdi:dots-square
sensor.dads_iphone_average_active_pace,sensor,Dads iPhone Average Active Pace,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,restored,True
sensor.dads_iphone_average_active_pace,sensor,Dads iPhone Average Active Pace,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,supported_features,0
sensor.dads_iphone_average_active_pace_2,sensor,Dads iPhone Average Active Pace,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,friendly_name,Dads iPhone Average Active Pace
sensor.dads_iphone_average_active_pace_2,sensor,Dads iPhone Average Active Pace,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,icon,mdi:dots-square
sensor.dads_iphone_average_active_pace_2,sensor,Dads iPhone Average Active Pace,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,restored,True
sensor.dads_iphone_average_active_pace_2,sensor,Dads iPhone Average Active Pace,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,supported_features,0
sensor.dads_iphone_battery_level,sensor,Dads iPhone Battery Level,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,device_class,battery
sensor.dads_iphone_battery_level,sensor,Dads iPhone Battery Level,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,friendly_name,Dads iPhone Battery Level
sensor.dads_iphone_battery_level,sensor,Dads iPhone Battery Level,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,icon,mdi:battery
sensor.dads_iphone_battery_level,sensor,Dads iPhone Battery Level,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,restored,True
sensor.dads_iphone_battery_level,sensor,Dads iPhone Battery Level,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,supported_features,0
sensor.dads_iphone_battery_level,sensor,Dads iPhone Battery Level,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,unit_of_measurement,%
sensor.dads_iphone_battery_level_2,sensor,Dads iPhone Battery Level,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,device_class,battery
sensor.dads_iphone_battery_level_2,sensor,Dads iPhone Battery Level,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,friendly_name,Dads iPhone Battery Level
sensor.dads_iphone_battery_level_2,sensor,Dads iPhone Battery Level,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,icon,mdi:battery-90
sensor.dads_iphone_battery_level_2,sensor,Dads iPhone Battery Level,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,restored,True
sensor.dads_iphone_battery_level_2,sensor,Dads iPhone Battery Level,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,supported_features,0
sensor.dads_iphone_battery_level_2,sensor,Dads iPhone Battery Level,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,unit_of_measurement,%
sensor.dads_iphone_battery_state,sensor,Dads iPhone Battery State,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,friendly_name,Dads iPhone Battery State
sensor.dads_iphone_battery_state,sensor,Dads iPhone Battery State,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,icon,mdi:battery
sensor.dads_iphone_battery_state,sensor,Dads iPhone Battery State,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,restored,True
sensor.dads_iphone_battery_state,sensor,Dads iPhone Battery State,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,supported_features,0
sensor.dads_iphone_battery_state_2,sensor,Dads iPhone Battery State,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,friendly_name,Dads iPhone Battery State
sensor.dads_iphone_battery_state_2,sensor,Dads iPhone Battery State,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,icon,mdi:battery-90
sensor.dads_iphone_battery_state_2,sensor,Dads iPhone Battery State,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,restored,True
sensor.dads_iphone_battery_state_2,sensor,Dads iPhone Battery State,unavailable,,,96ef47e05a1cc6756e3ce35b0f454293,,supported_features,0
sensor.dads_iphone_bssid,sensor,Dads iPhone BSSID,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,friendly_name,Dads iPhone BSSID
sensor.dads_iphone_bssid,sensor,Dads iPhone BSSID,unavailable,,,c78a9dbd2ff920d19e127756119d8de4,,icon,mdi:dots-square
